session_id,entropy,clicks_count,durations,click_frequency,speed_cv,hover_frequency,avg_hover_duration,acceleration_mean,acceleration_std,acceleration_skewness,acceleration_pos_neg_ratio,direction_change_frequency,idle_active_ratio,label,session_duration,request_count,time_afternoon,time_evening,time_morning,time_night,time_wee_hours
6g7u329js521monmac550kdf1k,3.146439344671012,20,1606000134606,1.245329908076664e-11,0.3185832800193442,4.056162246489859,396.0833333333333,-14.255740332331088,612.5460131684343,1.497968280793966,0.927092446777486,15.436144503155978,12090551.16482598,moderate_bot,143.0,177,0,0,177,0,0
6gftqgk6qqkipsecbrvk0mtr5h,2.3248629576173543,14,176647,7.925410564572283e-05,0.2321748840658559,3.956746129270091,1074.27950310559,2.003108226222189,556.9007179816407,0.3002451249242297,1.0233311730395334,25.87377584583565,1.60391515205118,moderate_bot,177.0,135,135,0,0,0,0
6i6kr6b4j4e7mkn12n3q2vq4ih,4.628806245213696,74,1606054172481,4.607565626860911e-11,1.4507111673416055,4.681899641577061,8006.674641148325,-200.90947125537565,3019.4135883197027,0.0020659951081836,0.8137931034482758,0.7809910236576397,8121679.375025917,human,54203.0,2633,1431,0,0,1202,0
6mihesnd25t81o8q64jlaod935,2.874999999999997,16,1606000186088,9.962638945250588e-12,0.2537085360134481,3.9752813134108096,412.1879350348028,-20.476595767979823,541.2688863865426,-0.3958476415383635,0.9231403255718112,11.817399098430704,8565653.110222781,moderate_bot,195.0,223,0,0,223,0,0
6ntd0tthl2oaq1l21tho6bflst,2.6535442970305656,13,360702,3.604083148970618e-05,0.5177176485600775,0.9300265721877768,2152.0,-2.043649186915536,1129.3859230094183,-0.2043741660215711,0.9985433357611072,0.260339935789134,2.18163535326806,advanced_bot,362.0,221,0,221,0,0,0
6ogn97v63ghf0kg1eidoro9533,2.771902372038556,17,1606000127790,1.0585304263576568e-11,0.2542569172415413,3.882971551840367,420.80902777777777,-26.897222988489748,536.7801893730867,1.6651325330223288,0.8641644325290437,5.548766994063749,12537667.64794604,moderate_bot,137.0,168,58,0,110,0,0
6rb2dgd25a6v043offbhmlehl8,3.2927701939369864,17,1606000308917,1.0585303069750889e-11,0.5004512861490419,0.2094972067039106,1761.9583333333333,-49.21419674226501,2342.1613452233964,0.0845575590192223,0.920130869899923,0.2355913365383844,8354793.16786058,advanced_bot,312.0,344,344,0,0,0,0
6rm870g54tcodidn4igk93cg9t,2.1280852788913927,7,1606001283327,4.358651560662994e-12,1.2245645840371848,3.333333333333333,19609.86363636364,269.7567676127041,3937.057621006072,0.0423332208344937,1.087378640776699,0.6066056936608035,75905154.65398431,human,1291.0,1296,0,0,0,1296,0
6t1t0stce6afdl4ob3hl152fnj,2.8522170014624795,16,1606000270285,9.962638422944129e-12,0.5191598815087431,0.1939171259440702,2676.1052631578946,-103.37775200047844,2818.8229747079604,0.107974636338906,0.90405738623627,0.2551773816915016,9677789.320313113,advanced_bot,273.0,306,0,0,0,306,0
6uoqnd2dvamqempceg9ptlc0v1,2.441068585955436,18,1606000052260,1.1207969747367062e-11,0.3486219595438359,3.948161543098252,403.0687022900763,-15.28502462402518,720.9617001274264,1.5224898578445705,0.9562334217506632,19.283481998862367,27786428.50032873,moderate_bot,64.0,97,0,0,97,0,0
720ua9gtve32n6s1glmvebjltk,2.82218195864287,17,1606000149423,1.0585304120991347e-11,0.338137928718204,3.910234614076845,425.1942028985507,-28.265725523324008,601.6180550810357,-0.2829195850098292,0.9137206427688505,12.21863541459145,10420586.79261994,moderate_bot,160.0,192,0,0,192,0,0
7428dqv0aoerlt7uj52th5qac2,2.947702779220087,9,256090,3.514389472451092e-05,0.5007639048300749,0.8566108007448789,2420.086956521739,0.1469785958071431,1131.7918603072771,-0.2270911866058522,1.0162308385933274,0.255153705660054,1.8114570525206397,advanced_bot,257.0,159,159,0,0,0,0
75ufmqjcbcd722b8qt9sdvphdi,3.773557262275181,15,377471,3.973815206996034e-05,1.2932738013412557,0.5404901686702078,1045.530172413793,-245.9847758065693,4328.564067845039,0.0393841005247435,0.8778509883426254,0.0461897715472222,0.4183547324082319,human,378.0,258,0,0,0,258,0
76150kjid2p1e830ilbabbocir,3.546439344671011,20,1606001116363,1.2453291467998863e-11,1.066320034781214,1.6797788645545395,12633.962025316456,-331.52135150473464,4782.539562372597,0.0853955842237303,0.8370739817123857,1.680313664903801,26795265.89073345,human,1118.0,2466,0,2466,0,0,0
777aid4b8r0bh5do5ujttgh7me,2.947702779220087,9,1606000311584,5.603983968797173e-12,0.514410998009066,0.081777293171596,1501.1666666666667,-102.9733395935737,2740.119721562539,0.0351014314581064,0.9070588235294118,0.2408494640710944,12884076.910822302,advanced_bot,314.0,334,334,0,0,0,0
77ac9gmq9m61tv68pqdpg1holt,2.355388542207532,12,163542,7.337564662288586e-05,0.2832871881789598,3.803433187478963,1412.9734513274336,5.4142124801473495,726.4455923496031,0.6797764271856441,1.0066225165562914,37.36059032324167,2.327744429748703,moderate_bot,168.0,128,128,0,0,0,0
7a9emfkn0ri8ntg4k0uotsi07v,5.101128758190674,415,1595058910001,2.601784782981713e-10,1.4737417682265244,3.036053130929792,1680.2105769230768,-53.661054038397246,2875.0395042094647,0.0823454025076548,0.9248285840095616,0.8282928151681481,1661022.121213762,human,58951.0,2652,1319,0,0,0,1333
7e7nf7k4fcjagt3nasaihu4scq,1.7527152789797034,9,1606000024079,5.603984972018459e-12,0.4259686236197476,4.0101845957988544,392.2857142857143,-26.00831529570811,765.3816562653145,1.3739938642577123,0.8900949796472184,19.582128933439744,59039776.37221528,moderate_bot,32.0,52,0,0,52,0,0
7el564n2rvpqj7hl5gn3b8uk8j,3.749999999999996,16,284206,5.629719288121996e-05,1.207677361662073,0.3332774377462899,666.5094339622641,-237.98213361553897,4517.962604440115,0.0705625519774616,0.8553758325404377,0.0426164920004469,0.1155657785244383,human,285.0,210,0,0,0,210,0
7f2bg9n48opuf4ligvtc1dsopr,3.8073549220575993,14,332090,4.215724652955525e-05,1.3176392222794402,0.4782570188645824,776.8981481481482,-172.43279629939255,4379.642566225574,0.040385635539138,0.9062344139650872,0.0479396548673574,0.209486799407075,human,334.0,228,0,0,0,228,0
7fk29hdm43m3g5jcsn40ilqq72,2.4137995646056782,14,206905,6.766390372393127e-05,0.5027880310864095,0.4521739130434782,1389.076923076923,-27.597384475874364,1275.5720187041954,-0.3603586732393098,1.0166156536947968,0.2813065849015143,1.1452714962621957,advanced_bot,208.0,172,172,0,0,0,0
7gce60ae3b26e071uuothvl8ov,3.016875695766561,18,490051,3.673087086854225e-05,0.5145601744842515,0.6534499944622881,2362.5254237288136,-3.507966728016753,1159.9943018893684,-0.3468114137901365,1.0117134295832195,0.2661374423183437,2.176127083711404,advanced_bot,492.0,302,302,0,0,0,0
7ijkbba54hddp8bflnqkq3ttkv,2.565448371820823,13,1606000127673,8.09464443744238e-12,0.2557708015988514,3.923431984795004,420.51557093425606,-16.877545279480618,520.1239144290047,0.9323860566970475,0.9160234640321088,10.024479087723169,12689733.650818983,moderate_bot,133.0,159,0,0,159,0,0
7jbhkuigmbeo5m7ei6h4eefrmk,2.749999999999998,8,191469,4.178222062057043e-05,1.149987702521064,0.3224023581429624,666.2,-110.16971631685637,4711.296500357758,0.0114501157779742,0.9807692307692308,0.037719859340646,0.1159753105128489,human,192.0,143,143,0,0,0,0
7jtk8r1ak181fhbf582hjhvbdq,2.680036532577263,16,1606000110772,9.962639412464824e-12,0.3068300462943353,3.962115232833465,412.9083665338645,-20.390398924946293,613.3759582332094,1.0525722643677884,0.9030324400564176,12.349121864743218,14699959.740050524,moderate_bot,119.0,151,0,0,151,0,0
7njpagdcao6g5djp50o4pagroc,2.0588138903312,9,1606000053291,5.6039848700859535e-12,0.3551511440965657,3.859060402684564,424.5217391304348,-20.2848085106174,624.432074674033,1.238216361472531,0.9504950495049505,12.17612748700532,30778075.912437715,moderate_bot,57.0,77,0,0,77,0,0
7onurvslijk8fm97iohvhcoq52,3.1018812234760147,17,91182,0.0001864403062007,0.4135157693984334,3.9456042903658304,422.69417475728153,-0.8166025936388086,625.3155876017133,0.0744602265406219,0.9721588315837516,26.750572646046987,0.0069573283858998,moderate_bot,91.0,118,118,0,0,0,0
7r2rm6dnna7k51md8e5m4ufpgs,4.085055102756471,26,1606000544887,1.6189284669158928e-11,1.4132331057138956,2.075957515288059,1873.3178294573645,-46.00931006330348,3094.9168759486383,0.0655311430090773,0.954031117397454,1.8416554977561068,10710025.107426994,human,559.0,588,588,0,0,0,0
7rgj8vp869l5hv128476ipugq0,2.92192809488736,10,1606000144421,6.226649502329423e-12,0.5468522045469816,0.1719320868257038,978.5,-103.64654725626906,3032.9943702320656,0.0137567106936274,0.9277942631058358,0.2703616588508278,19681614.51515337,advanced_bot,147.0,169,169,0,0,0,0
7s2ruv2tf2bpptvc3g6ujkpsbr,2.5804820237218378,20,1606000146872,1.2453298985653219e-11,0.2779087291989749,3.9336990778568928,420.30563798219583,-20.87480634111315,569.6190949783596,0.5383246272794654,0.9487991554499868,13.88201483829156,10789457.759360155,moderate_bot,155.0,193,0,0,193,0,0
7t04jne512skpddsh6v4p3k3th,3.4841837197791845,20,1606000417144,1.2453296889901569e-11,0.5144536142226542,0.1897661809556082,1099.5,-133.27479277556367,2818.043847184253,0.084380361409086,0.8942994605627642,0.2373948861134252,6420944.298613859,advanced_bot,419.0,456,456,0,0,0,0
7viehtkjnmi6q1dque68cpudao,2.1219280948873607,10,215319,4.644271987144655e-05,0.2602751642984777,3.9140811455847255,1273.8536585365853,-12.21090270078032,583.6106927678329,-0.5290984976923859,0.9820322180916976,22.24689326957865,2.146650493949845,moderate_bot,219.0,151,151,0,0,0,0
83okvnom28kpisse1fr9h2i6hk,3.0930692077718867,14,1606000152637,8.717309258665047e-12,0.5224928718829936,3.981436248168051,426.3343558282209,-28.29542263837551,604.795235428923,-0.1107521731447824,0.9258168184252812,13.73753942084512,11220647.17498201,moderate_bot,157.0,184,0,0,184,0,0
84q2klr0foifmc69684fjvafqa,3.006238928653387,15,199467,7.520040909022545e-05,0.275977914567633,3.7953398991112177,1208.0949367088608,1.0727459946460205,691.1883349493266,0.2303304291180138,1.004822182037372,32.877125723078,1.8770662051060147,moderate_bot,202.0,162,162,0,0,0,0
89vshcu5jgp79ebb68f7jjkqc5,4.909510474298468,70,1594001482776,4.3914639199765956e-11,1.3907730984671147,1.7229582633575915,3212.851985559567,-135.93853643168828,3385.8759743301025,-0.0202613726649682,0.9169253510716924,0.8150006497679001,4360221.6686945055,human,1489.0,4433,0,0,0,4433,0
8h83euesdq85f0shmjm34alpln,3.4677201004744957,14,325101,4.3063540253644255e-05,1.3490844227070535,0.3866306093129384,832.7049180327868,-124.2084241176926,4491.771653887459,0.0457152544482452,0.9167862266857962,0.0542708180557485,0.2410945725662061,human,325.0,224,0,0,0,224,0
8hj8u6nem85dat2rjgu8v7urhl,3.180832987205437,13,1606000304651,8.09464354542886e-12,0.5098399901006349,0.1789798150541911,4768.666666666667,-78.48243066194453,2691.447218954088,0.0228152585602877,0.9368675758908932,0.2254709729178769,9381992.729668943,advanced_bot,307.0,334,0,0,0,334,0
8ikvavmgf5jc51c5goirm6gd5i,3.392747410448781,13,245430,5.2968259788941856e-05,1.120499389298282,0.2949291218723242,650.1774193548387,-211.1617899917456,4731.736436129341,0.0446947711542429,0.8797583081570997,0.0302613800440149,0.1158191448250778,human,246.0,186,0,0,186,0,0
8is1s1cv7tu0c13vcqka04ck8m,4.748994803525086,42,1595005449751,2.633219843014124e-11,1.5747558650345297,1.4934750219892656,1517.9038461538462,-49.67751117710677,3093.600651491828,0.0024386143913757,0.9646729487836612,0.8748553531210596,1331405.8621485245,human,5462.0,7777,0,0,7777,0,0
8kvar6qgj9j0r4qj5fcpkr3os4,3.392747410448781,13,1606000309813,8.094643519411089e-12,0.5150891768255996,0.1818916734033953,1020.0,-112.65506789927322,2831.894097958339,0.0744457088570659,0.9020210896309314,0.221023897390168,9585828.626612311,advanced_bot,312.0,337,337,0,0,0,0
8rgi5ent4bhdjhmsndl461qiid,2.7192945256669767,13,1606000103175,8.09464456091846e-12,0.3179863620665214,3.950302644154189,417.3790322580645,-26.053120369120933,567.2024104041502,-0.5661970283302842,0.922695035460993,11.941210215449363,14691756.642503636,moderate_bot,114.0,139,0,0,139,0,0
8sbj7j6lh3n546om3rt30fk64n,3.630412660873994,21,1606001002907,1.3075956965150205e-11,2.1983176005358254,3.624260355029586,3774.244897959184,-34.87235334963299,1653.2145654584235,-0.1333856451433991,0.9096278795038394,3.3803916709084163,5076850.351740859,human,70002.0,2159,0,0,0,1094,1065
8srapvmong540puc7nb8gttr9s,3.3005590923909502,19,420774,4.5154881242662334e-05,0.5241533119920077,1.1507479861910244,2422.677777777778,4.025963585678257,1170.7750902278456,0.0863329802776414,1.0160410651267244,0.2777757159232799,2.227957929621873,advanced_bot,422.0,263,263,0,0,0,0
8u4qvgq4v27s61p19tufp3e89i,2.3709505944546665,10,1606000114322,6.226649619026751e-12,0.4974443166456079,0.3319713993871298,1417.3846153846157,-95.64305745802838,2637.776911335381,0.015426884498839,0.910321489001692,0.2242949989968421,24490668.06066244,advanced_bot,117.0,138,0,138,0,0,0
8ulhfbi2gtqm0lc3eeuufouv34,2.8603207778330417,19,1606000166124,1.1830633894550295e-11,0.2670988674837498,3.9433148490449783,412.2994791666667,-18.59147612838919,533.2198920248849,0.0815939348654856,0.9039431453461716,10.53653267639581,9628470.532005971,moderate_bot,169.0,204,0,0,204,0,0
9cuovso04bhmsmeovv59e513qh,2.9502120649147443,14,110215,0.000127024452207,0.1721953602248319,4.016393442622951,409.3428571428572,-0.9136666776759192,460.27320000805634,0.1455162508683656,0.9970008568980292,23.400165979264766,0.0749222201632645,moderate_bot,111.0,130,130,0,0,0,0
9dsc15b0dug768h29lutm2sklo,3.403701696057344,20,1606000321799,1.2453297629228689e-11,0.5044040226878603,0.1928354223837424,1123.0384615384614,-111.51162752695072,2709.4379874936617,-0.0116077164611598,0.9143458549222798,0.2334379425078998,7061203.369499648,advanced_bot,324.0,361,361,0,0,0,0
9hdhd3r1imn0bdlevf1s4g2ks4,2.7192945256669767,13,238358,5.453980986583207e-05,0.513298546503358,1.2852752165409334,3010.586956521739,-3.0799741847472557,1160.995387963774,0.0632196020882516,1.0176429075511644,0.3049230160949019,3.0530181941846624,advanced_bot,240.0,160,160,0,0,0,0
9ppkomphkbu1dv8o483g64jqsv,2.3219280948873604,10,1606000140272,6.226649518415578e-12,0.5160324003452473,0.2355157795572303,1178.5333333333333,-135.4491343895967,3055.908274809025,0.0492514588245899,0.9033149171270718,0.2408189898762208,14810033.491626706,advanced_bot,142.0,164,164,0,0,0,0
9ps9ql7hbv7pcbs8mjr50e0rt8,2.646439344671013,10,366026,2.732046357362592e-05,1.3539008281627696,0.4696993923888711,832.6765957446809,-155.4872832027471,4426.118597758518,0.0489191061808872,0.8847502191060473,0.0345262501640712,0.2384780659459642,human,367.0,232,0,0,0,232,0
9sha96b0pmg0a7sknb0nm584ep,2.599581230646062,15,1606000149555,9.33997422363646e-12,0.2356237024120795,3.9633110632997393,413.5228571428572,-14.83590542364362,585.9092913990019,0.548093544331229,0.9230769230769232,15.001605530786998,10587102.96953736,moderate_bot,155.0,185,0,0,185,0,0
9u9n60vrj29l7tvlt893mdhi07,3.0311161724560165,19,1606000215527,1.1830633530622071e-11,0.254428249698259,3.9325842696629216,425.67287784679087,-38.235972850470375,601.4714320567756,0.4635255555657976,0.8891064435742257,7.65009033042212,7406143.496013318,moderate_bot,221.0,258,0,0,258,0,0
9ucesp41db4848uq9h8of7fcgd,2.9999999999999973,8,146739,5.451856697946695e-05,1.3805892788413558,0.4606596646397641,684.3,-157.24137224866342,4444.852989069902,0.0157103095698917,0.9035897435897436,0.0395632102597055,0.1651685750131017,human,148.0,116,0,0,0,116,0
a1cgh1mg2ljn1lrb41ud03f67i,2.692380602454972,14,1606000203255,8.71730898391243e-12,0.5168697202443779,0.3021148036253776,1074.0416666666667,-87.03263425401838,2685.558565821974,0.016822798884784,0.9274682846111416,0.2660560630683371,11947182.955774596,advanced_bot,206.0,234,234,0,0,0,0
a511chc13vi6tde0dr4780cr9n,2.8423709931771057,14,345026,4.0576652194327386e-05,0.5097462514204641,0.699939135727328,2618.891304347826,-7.085169946171806,1195.0147099290791,-0.3769441993824862,1.0096798212956068,0.2592133731857104,2.07564628275985,advanced_bot,347.0,216,0,216,0,0,0
ad9scp2lb57iibuqakamfu5hjg,2.918295834054487,12,1595012230013,7.523453284055506e-12,1.2431704715938163,2.201467645096731,24607.040404040403,-87.98694484266382,4655.214115123937,0.031649994634538,0.9467366841710428,2.820336719264485,23817882.88330073,human,12250.0,2501,0,0,1655,0,846
ahpte8dp0s8io8sd28orasfpkj,2.845350936622434,11,1606000185972,6.8493142753545e-12,0.5052942926784839,0.2083844079431233,3700.176470588235,-82.1272165860503,2729.209818228831,0.1071186395446712,0.8913101249003454,0.2267527728976489,11538765.846324624,advanced_bot,189.0,211,0,0,0,211,0
aj9b410e48gia1a4u0s5e0on3v,2.789898095464285,15,159877,9.382212575917736e-05,0.4779518096368796,0.2873563218390804,1571.7142857142858,-25.53908061398421,1178.4617300681225,-0.4546284008905295,0.978112840466926,0.3030547223993526,0.9698989650073928,advanced_bot,161.0,145,145,0,0,0,0
ajpjcn74cv2ta0boepifbre3pe,3.392747410448781,13,198892,6.536210606761459e-05,1.3499937715935126,0.3788353162179086,665.2396694214876,-61.6007462843742,4463.610268737961,0.0406115645122665,0.9126420454545454,0.0548982792197611,0.1480720387901177,human,200.0,173,0,0,0,173,0
akniekteebr1v6m9uetbh65sha,3.4193819456463674,18,1606000431944,1.1207967097625068e-11,0.5027986175290314,0.1426533523537803,1213.142857142857,-98.37279106281248,2729.320943353184,0.0195888211310851,0.9239453357100416,0.2228725663872654,6426314.201248449,advanced_bot,434.0,468,468,0,0,0,0
alj7kd9jmvubmb2khqu59nl9ho,3.408694969562838,20,1606000351373,1.2453297399905063e-11,0.5128305329221599,0.2278481012658227,989.5925925925926,-100.51343221915,2920.2702956499943,0.1301830847836713,0.91,0.235366660911986,8016492.964534759,advanced_bot,354.0,390,390,0,0,0,0
ap7lk8nq9ssv9uftnfbf676nop,2.9842341646524853,17,1606000226888,1.0585303610411977e-11,0.5071430736936824,0.1796504981218357,1848.0,-90.10937656679572,2700.5841502633507,0.0199714511687037,0.9363849342223824,0.2522465448873549,7745806.458777456,advanced_bot,229.0,262,0,262,0,0,0
aqn61ppbjkhm8841j1ofqp0u0a,3.664497779200457,14,379001,3.693921651921763e-05,1.3245016814998651,0.5527834849819,1091.6106194690265,-36.5582383801277,4183.1106318136935,-0.0026276907272375,0.9557894736842104,0.0497240592187845,0.5246027595639406,human,380.0,254,0,0,0,254,0
as0na0kr8o0gfoe8do6a6cjsfi,3.323231428797617,15,335238,4.474433089327582e-05,0.5073466082373803,0.5932421975754448,2613.086956521739,-0.344586077631363,1198.997341392207,-0.1392044647333691,1.0,0.2524695652029327,1.570469026752237,advanced_bot,340.0,220,220,0,0,0,0
aukl3llmaggljgm2dv21pgl802,2.889549430862085,17,310402,5.47676883525235e-05,0.2602983619984227,3.967886367145284,1152.4708171206223,-2.9824257481813308,664.3714742679583,0.1141038397535207,0.9939439818319457,34.43534867378388,1.9472274971515384,moderate_bot,316.0,231,231,0,0,0,0
auss0hbmmf507a7eqq1i2ls24f,2.4980775466236387,17,1606000333215,1.058530290960043e-11,0.5064255715722359,0.1840883624139587,3782.869565217392,-136.66205503379803,2808.7579314231125,0.0251185273505534,0.910761154855643,0.2403350919599551,7633660.938241501,advanced_bot,336.0,368,368,0,0,0,0
av66aadi59rs6j2njfq9ka2ab9,2.550340709546386,11,1606000197984,6.8493142241253874e-12,0.5464749271158339,0.2660360626662725,810.7222222222222,-146.1055971384168,3183.685812983055,0.0425108261217416,0.9036184210526316,0.2536728697729772,13296463.746853888,advanced_bot,201.0,223,223,0,0,0,0
b29vltsdmop45jv4bjp64gc73o,2.584962500721154,12,208698,5.749935313227727e-05,0.2748432025082296,4.028375981758297,1249.566037735849,-11.783918431608424,701.2357222472738,-0.1016867778095474,0.9921307506053268,40.15606878292698,2.1268428622797555,moderate_bot,209.0,151,151,0,0,0,0
b3avd2j0387kff1fs4hseklo4t,3.323231428797617,15,462463,3.2435027234611204e-05,1.3423193933824793,0.4309130851123753,710.4084967320262,-111.08260879605652,4540.013143072489,0.0477982439480291,0.91123701605288,0.0241474013479837,0.1584918611001167,human,465.0,303,0,0,303,0,0
b6hfnt250mbc1h2qub8slvg0j4,3.180832987205437,13,1606000290736,8.094643615563944e-12,0.5170142797469554,0.1843617828868886,1032.7058823529412,-139.33472891230315,2763.451748933729,0.0060264808729703,0.915847518580676,0.2253894011157383,10256673.122249829,advanced_bot,293.0,319,0,0,0,319,0
b9k26s8r31dauqokj6svvbedc6,2.1607047528877805,17,1606000363580,1.0585302709461794e-11,0.505333681385918,0.1375610427127037,1121.85,-86.89126841886714,2774.6065315189485,0.0402301890614937,0.9212230757644224,0.2139817067289063,6520503.927243199,advanced_bot,366.0,397,0,397,0,0,0
bbvicd8c0b0onlrtpspn8slmo3,2.577819531114781,16,1606000250452,9.962638545975871e-12,0.4935819355701972,0.16201927176601,1904.6315789473683,-75.50106894462073,2536.191784547761,0.006650476693091,0.9517684887459807,0.2140384147076962,8133910.97777609,advanced_bot,254.0,285,0,285,0,0,0
bdc60f7qbpi1sk4b33k13c7adi,2.419381945646369,9,1606000152191,5.603984524983805e-12,0.4975760689174466,0.1657153378751611,1292.5555555555557,-50.39956642048852,2540.05774665076,0.0598071022428825,0.9420880913539968,0.2139175087863611,17461267.303245448,advanced_bot,155.0,175,0,175,0,0,0
bdnrcfsa6rd1fuorjjjmi0o20s,3.572469458770131,17,420205,4.045644387858307e-05,0.5023719163176629,0.5162326488470804,3113.288888888889,4.337470953830038,1139.6273571353076,0.0374219764568323,1.0169252468265162,0.2455793047473013,1.8743168277550908,advanced_bot,425.0,261,261,0,0,0,0
bdsf9dba41deu2j4744onppg6k,3.038562336075627,18,1606000326734,1.1207967831865404e-11,0.5236760016575032,0.2351033644102148,2632.896551724138,-157.6678021555296,3048.7831470359847,0.0390796522948109,0.8911576704545454,0.2154934956145681,7517776.840507052,advanced_bot,330.0,363,0,0,0,363,0
bhgacl77180d93ov5a5fbbau9v,3.324862957617353,14,398166,3.516121416695549e-05,0.5125350210694823,0.9522495169748828,1983.5507246376808,3.1861965347949237,1210.3896688986335,0.1406840714042954,1.0182247721903477,0.2698760799757571,2.180366628060226,advanced_bot,404.0,260,260,0,0,0,0
bl68qvemb1fdbu18lst67s7pa5,3.155639062229563,16,1606005170673,9.962608024042142e-12,1.357172856815233,2.4342105263157894,7673.324324324324,-230.22737476642092,3630.101548519416,-0.0272599576156588,0.8601973684210527,0.7269324822817113,43332932.21118666,human,5202.0,3445,0,3445,0,0,0
bmffbdlnb9nv70j14hil43n3jl,5.695357174403038,250,1606012137970,1.5566507505727827e-10,1.310024107703858,1.5080190486616674,1152.4174228675136,-67.7998729266483,4673.684924467851,0.0220353986436067,0.9686795072011104,0.9555724215301286,2848028.072322722,human,29480.0,12711,3251,7005,0,2455,0
brrlh9tmiodt2ekkjvn7kcsps0,2.807354922057602,7,250262,2.7970686720317108e-05,1.4212674178831275,0.4247104247104247,778.922077922078,-176.51946279848605,4372.191721937572,0.0293461375626982,0.9230769230769232,0.0303293493250291,0.198767998620465,human,254.0,166,0,166,0,0,0
c0dk2v6mvdlnfaro53euc4u2dh,2.905307776373744,19,1606000092741,1.1830634435127728e-11,0.3265434067845915,3.9510985116938335,419.8789237668162,-24.280303884555487,661.7123437490502,-0.2513216269624471,0.9589465530596436,18.981623033253573,16303244.348002192,moderate_bot,103.0,139,0,0,139,0,0
c4icboll633l807dsum9a4jf6f,3.0286393118385715,17,1606000340366,1.0585302862467499e-11,0.507745188931495,0.1677852348993288,1603.36,-100.01298122328964,2767.1687908333824,0.0251817728839896,0.914522330671399,0.2127664331923165,6372409.327452941,advanced_bot,343.0,377,0,0,0,377,0
c4jthmvc4kk57hh14pugnmmj9j,3.169248695695229,17,519060,3.275151234924671e-05,0.506305819878101,0.7437595517065715,1927.6986301369864,-7.9952649776467695,1156.2512443651538,-0.2938349991081694,0.9970817120622568,0.2505739212089647,2.150897811016548,advanced_bot,520.0,322,322,0,0,0,0
caouro53ha6k4ktgr087r3mm3e,3.2393538721671966,20,1606000439510,1.245329671647046e-11,0.5144795667839279,0.1715367325209984,1522.0344827586207,-141.95968953943623,2880.7547795421647,0.0731649722616505,0.8828275067230119,0.2279653401747775,5580710.590954107,advanced_bot,442.0,479,0,245,0,234,0
capa6qv5o85v96iqab45773l3v,2.815072410115941,13,1606000118542,8.094644483464915e-12,0.5284452171136782,0.3069577080491132,1155.611111111111,-172.0230571507593,3143.966781131712,0.0811364225022358,0.8850187265917603,0.2777710041282498,15683134.440778105,advanced_bot,121.0,147,147,0,0,0,0
ck0vis16184tm6572eohin19d2,1.950825794518087,12,367532,3.265021821229172e-05,0.5045508850165344,0.7098724858682793,1649.5925925925926,-20.289323627001163,1337.4300261769872,-0.2061521290640244,0.9996835443037976,0.2404725327019889,1.859570362647537,advanced_bot,369.0,227,227,0,0,0,0
cmtn6a23es1vk1v038j2pd0cqa,5.619226085023655,125,1595007115902,7.836955631969746e-11,1.2350687601074686,1.717048411449131,842.3741814780168,-131.31804091394477,3590.902900451346,0.0406382466857548,0.9096043112357892,0.5751069040347957,1107218.396385552,human,7128.0,5705,3770,0,1935,0,0
coom33f4pfor5m2sifo3jphip8,3.664497779200457,14,580173,2.41307334191698e-05,1.359732383809822,0.5111047835990888,987.0863509749304,-102.2208014385931,4485.675053950887,0.0485497431049715,0.922907488986784,0.0233624632587632,0.3807988157230848,human,581.0,365,0,0,365,0,0
cp0fsmlkqai46gpcgkf8uhel89,2.7534343861887822,14,1606000211483,8.717308939251154e-12,0.5094798965384016,0.2353524092654527,2300.1052631578946,-139.08710984054838,2840.275558044694,0.0883439595500548,0.9164405860010852,0.2163692275805713,11801534.90049528,advanced_bot,214.0,246,246,0,0,0,0
cplv14bimptr0q91k4v96bbjpj,4.134336113194445,27,1606003872377,1.6811914631337768e-11,1.248070237450492,2.39741816505302,3749.846153846154,-115.65865441401706,3733.925678767919,0.0872080300162633,0.893125,0.63019880256194,13379796.657099774,human,3918.0,3420,0,0,3420,0,0
cpsdqcel0k0qkdbmen6e7naqtk,2.121928094887361,10,1606000042092,6.226649899070892e-12,0.3824831211822366,4.068348250610253,408.58,-37.25883313225272,685.0205872364085,-0.1014842734811691,0.9118150684931506,18.234725677825736,37448118.24851933,moderate_bot,48.0,71,0,0,71,0,0
cqifhegb8rual6rgoa4kp17cgp,3.2927701939369864,17,1606000967102,1.0585298731591798e-11,1.482783531222307,3.648548026805659,17647.38775510204,-140.14569166730203,3586.809395665691,0.1620612836902349,0.8070175438596491,0.9041962173459192,48641637.15919072,human,969.0,984,0,0,984,0,0
cs2g8i2bgh2nc7i5eiq23jp9lv,2.202819531114781,16,1606000248601,9.96263855745834e-12,0.5191352471276144,0.2194137265227312,1049.24,-127.6538369854067,3109.445959972432,0.0350436293108145,0.9160988904029588,0.2273627837648736,8163722.026173726,advanced_bot,251.0,284,0,0,0,284,0
cuopc1ldihiqtmik2jg0e8is86,2.970840013101982,19,1606000181989,1.183063377768044e-11,0.274129537615395,3.951055482906781,411.6241134751773,-17.809233377105162,542.6055306291092,0.1722887855081202,0.9067672323486275,11.79444131340721,8736617.624276482,moderate_bot,188.0,222,0,0,222,0,0
